neighbourhood,longitude,room_type,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365
83.0,-73.89478,1.0,2.0,24.0,1.0,0.0
43.0,-74.00834,1.0,3.0,12.0,5.0,107.0
160.0,-73.81103,0.0,15.0,2.0,4.0,190.0
30.0,-73.93229,0.0,3.0,4.0,1.0,0.0
22.0,-73.95671,0.0,1.0,9.0,1.0,129.0
6.0,-73.95693,1.0,4.0,38.0,1.0,191.0
15.0,-73.94291,1.0,1.0,38.0,1.0,359.0
70.0,-73.89082,0.0,5.0,27.0,2.0,42.0
8.0,-73.96637,0.0,1.0,0.0,1.0,14.0
2.0,-73.94194,1.0,1.0,3.0,1.0,0.0
12.0,-73.95296,1.0,2.0,6.0,1.0,0.0
2.0,-73.94644,1.0,6.0,51.0,2.0,66.0
54.0,-73.94547,1.0,1.0,13.0,1.0,0.0
12.0,-73.95076,0.0,7.0,0.0,1.0,210.0
4.0,-73.93814,1.0,7.0,3.0,1.0,161.0
88.0,-73.84789,0.0,2.0,5.0,1.0,365.0
1.0,-73.97201,1.0,3.0,1.0,2.0,0.0
25.0,-73.93475,0.0,1.0,0.0,8.0,333.0
7.0,-73.99,0.0,2.0,0.0,1.0,0.0
32.0,-73.9945,1.0,3.0,4.0,1.0,0.0
30.0,-73.93796,0.0,1.0,10.0,1.0,71.0
4.0,-73.94178,1.0,7.0,5.0,1.0,358.0
6.0,-73.95633,1.0,5.0,0.0,1.0,0.0
21.0,-73.91395,0.0,4.0,1.0,1.0,0.0
19.0,-73.98321,0.0,2.0,0.0,1.0,0.0
7.0,-73.99546,1.0,30.0,1.0,232.0,187.0
30.0,-73.94162,1.0,2.0,13.0,2.0,294.0
16.0,-73.97493,1.0,5.0,6.0,1.0,0.0
5.0,-73.97582,1.0,29.0,0.0,327.0,326.0
2.0,-73.95139,0.0,28.0,12.0,1.0,39.0
8.0,-73.97904,1.0,3.0,1.0,1.0,340.0
39.0,-73.91685,0.0,3.0,36.0,4.0,356.0
6.0,-73.94805,0.0,10.0,8.0,2.0,38.0
20.0,-73.9557,0.0,2.0,3.0,1.0,0.0
28.0,-73.94902,0.0,2.0,1.0,1.0,0.0
28.0,-73.94773,0.0,3.0,150.0,1.0,294.0
22.0,-73.96149,0.0,4.0,5.0,1.0,7.0
25.0,-73.93366,0.0,5.0,0.0,1.0,0.0
28.0,-73.9537,1.0,2.0,0.0,2.0,364.0
24.0,-73.96185,1.0,4.0,1.0,1.0,0.0
19.0,-73.98451,1.0,2.0,1.0,1.0,0.0
23.0,-73.98901,0.0,1.0,59.0,1.0,0.0
39.0,-73.92311,1.0,1.0,3.0,2.0,0.0
28.0,-73.94848,0.0,1.0,3.0,1.0,0.0
10.0,-73.98722,0.0,3.0,70.0,1.0,256.0
6.0,-73.95674,2.0,3.0,14.0,34.0,365.0
11.0,-74.00501,1.0,3.0,5.0,1.0,18.0
20.0,-73.95498,1.0,15.0,3.0,1.0,342.0
49.0,-73.90719,0.0,1.0,3.0,1.0,0.0
28.0,-73.96245,1.0,2.0,109.0,1.0,77.0
28.0,-73.947,1.0,1.0,0.0,1.0,0.0
12.0,-73.96099,0.0,1.0,0.0,2.0,0.0
14.0,-74.0029,1.0,3.0,14.0,1.0,10.0
6.0,-73.96008,1.0,2.0,0.0,1.0,13.0
12.0,-73.95198,0.0,3.0,5.0,1.0,85.0
43.0,-74.01233,1.0,2.0,2.0,327.0,286.0
20.0,-73.94077,1.0,30.0,9.0,52.0,362.0
29.0,-73.96509,1.0,28.0,33.0,1.0,315.0
94.0,-73.81834,2.0,2.0,0.0,1.0,365.0
21.0,-73.90993,0.0,1.0,19.0,1.0,88.0
21.0,-73.93934,2.0,30.0,1.0,14.0,341.0
52.0,-73.99647,0.0,1.0,4.0,1.0,0.0
6.0,-73.951,1.0,2.0,39.0,2.0,293.0
7.0,-73.98324,1.0,2.0,1.0,1.0,0.0
12.0,-73.95544,0.0,3.0,0.0,1.0,7.0
1.0,-73.98152,1.0,2.0,0.0,4.0,243.0
124.0,-73.84107,1.0,2.0,60.0,2.0,297.0
6.0,-73.91528,0.0,14.0,3.0,1.0,0.0
1.0,-73.98007,1.0,4.0,0.0,1.0,124.0
2.0,-73.9457,1.0,6.0,4.0,1.0,0.0
8.0,-73.97343,1.0,30.0,14.0,2.0,365.0
6.0,-73.9269,1.0,2.0,16.0,2.0,0.0
29.0,-73.97174,0.0,2.0,21.0,2.0,0.0
70.0,-73.87469,1.0,3.0,4.0,2.0,36.0
52.0,-73.99693,1.0,2.0,1.0,1.0,149.0
64.0,-73.99675,1.0,3.0,5.0,1.0,0.0
21.0,-73.92878,0.0,3.0,13.0,1.0,0.0
6.0,-73.94334,0.0,2.0,2.0,1.0,0.0
8.0,-73.96916,0.0,5.0,3.0,1.0,188.0
46.0,-73.79829,0.0,3.0,11.0,1.0,318.0
12.0,-73.95348,1.0,3.0,0.0,1.0,12.0
1.0,-73.97886,1.0,29.0,4.0,31.0,146.0
15.0,-73.9447,1.0,2.0,3.0,1.0,0.0
39.0,-73.91415,2.0,1.0,19.0,1.0,364.0
28.0,-73.95826,1.0,1.0,4.0,1.0,0.0
77.0,-74.01047,1.0,1.0,0.0,12.0,0.0
6.0,-73.91272,0.0,1.0,118.0,2.0,216.0
6.0,-73.93911,2.0,1.0,35.0,17.0,78.0
5.0,-73.97539,1.0,2.0,10.0,1.0,70.0
19.0,-73.99072,1.0,4.0,14.0,1.0,0.0
71.0,-73.98492,0.0,8.0,1.0,1.0,0.0
28.0,-73.94697,0.0,30.0,9.0,10.0,220.0
6.0,-73.94958,0.0,3.0,0.0,1.0,25.0
6.0,-73.95803,1.0,3.0,1.0,1.0,0.0
2.0,-73.95616,0.0,5.0,1.0,1.0,0.0
7.0,-73.99485,0.0,1.0,0.0,10.0,311.0
21.0,-73.92262,0.0,4.0,1.0,1.0,7.0
5.0,-73.97684,0.0,2.0,3.0,1.0,0.0
38.0,-73.98472,1.0,4.0,4.0,1.0,14.0
8.0,-73.97462,1.0,3.0,34.0,1.0,0.0
79.0,-74.01136,0.0,1.0,10.0,2.0,0.0
15.0,-73.95918,0.0,2.0,12.0,1.0,120.0
32.0,-73.99257,1.0,5.0,15.0,1.0,0.0
54.0,-73.93034,0.0,1.0,2.0,1.0,0.0
14.0,-74.00584,1.0,5.0,3.0,1.0,0.0
2.0,-73.94625,0.0,1.0,0.0,1.0,89.0
12.0,-73.94971,0.0,5.0,5.0,2.0,198.0
84.0,-73.90504,1.0,1.0,182.0,1.0,62.0
11.0,-74.00059,1.0,4.0,6.0,1.0,0.0
19.0,-73.98625,1.0,2.0,2.0,2.0,0.0
14.0,-73.99721,1.0,3.0,1.0,1.0,0.0
28.0,-73.96203,1.0,1.0,31.0,1.0,0.0
7.0,-73.99465,1.0,30.0,12.0,7.0,365.0
19.0,-73.97493,0.0,1.0,0.0,1.0,23.0
17.0,-73.97383,0.0,4.0,18.0,1.0,58.0
1.0,-73.96686,0.0,1.0,2.0,1.0,0.0
19.0,-73.98857,1.0,5.0,4.0,1.0,0.0
70.0,-73.88876,0.0,1.0,56.0,5.0,37.0
51.0,-73.94844,0.0,1.0,0.0,1.0,88.0
2.0,-73.95483,0.0,5.0,19.0,3.0,8.0
15.0,-73.95994,0.0,2.0,2.0,1.0,0.0
26.0,-73.98271,1.0,1.0,3.0,1.0,0.0
23.0,-73.98685,0.0,3.0,83.0,2.0,355.0
183.0,-73.73076,0.0,1.0,45.0,1.0,277.0
28.0,-73.96187,1.0,2.0,7.0,1.0,107.0
27.0,-74.00158,1.0,30.0,2.0,9.0,327.0
178.0,-73.74744,0.0,2.0,54.0,5.0,189.0
19.0,-73.98313,0.0,5.0,0.0,2.0,0.0
8.0,-73.97335,1.0,5.0,1.0,1.0,0.0
56.0,-73.91737,0.0,2.0,2.0,1.0,87.0
15.0,-73.93985,0.0,3.0,6.0,1.0,83.0
39.0,-73.91831,0.0,2.0,35.0,1.0,306.0
6.0,-73.94037,1.0,4.0,9.0,1.0,1.0
12.0,-73.95998,0.0,3.0,176.0,1.0,37.0
56.0,-73.92503,0.0,1.0,0.0,1.0,0.0
11.0,-74.00973,1.0,6.0,1.0,2.0,0.0
118.0,-73.83237,0.0,1.0,51.0,1.0,65.0
144.0,-73.89447,1.0,3.0,0.0,10.0,315.0
19.0,-73.97916,1.0,28.0,2.0,1.0,78.0
90.0,-74.02888,1.0,20.0,0.0,1.0,46.0
28.0,-73.95456,1.0,1.0,3.0,1.0,0.0
16.0,-73.98162,0.0,2.0,2.0,1.0,0.0
6.0,-73.93235,0.0,2.0,0.0,1.0,58.0
14.0,-73.99908,0.0,4.0,0.0,1.0,0.0
129.0,-73.85221,0.0,2.0,53.0,1.0,108.0
116.0,-73.82948,0.0,2.0,5.0,5.0,319.0
1.0,-73.98075,1.0,2.0,5.0,1.0,0.0
98.0,-73.924,1.0,1.0,2.0,1.0,40.0
10.0,-73.98217,1.0,3.0,185.0,1.0,163.0
21.0,-73.91134,0.0,2.0,4.0,2.0,0.0
28.0,-73.94809,1.0,14.0,2.0,1.0,4.0
4.0,-73.93778,1.0,1.0,5.0,1.0,352.0
28.0,-73.94991,1.0,31.0,10.0,33.0,351.0
54.0,-73.93745,1.0,2.0,74.0,1.0,322.0
70.0,-73.89577,0.0,7.0,3.0,13.0,239.0
2.0,-73.94743,1.0,31.0,31.0,1.0,66.0
64.0,-73.99577,1.0,1.0,1.0,1.0,0.0
12.0,-73.94368,1.0,3.0,2.0,1.0,78.0
9.0,-73.99275,1.0,3.0,22.0,1.0,128.0
34.0,-73.99263,1.0,9.0,0.0,1.0,0.0
88.0,-73.85131,1.0,3.0,18.0,1.0,5.0
73.0,-73.94591,0.0,1.0,8.0,3.0,75.0
83.0,-73.88653,1.0,2.0,3.0,1.0,6.0
11.0,-74.0062,1.0,2.0,7.0,1.0,3.0
73.0,-73.96041,1.0,3.0,23.0,1.0,2.0
10.0,-73.9821,0.0,2.0,16.0,1.0,0.0
100.0,-73.91154,1.0,2.0,193.0,1.0,254.0
44.0,-73.91012,0.0,1.0,57.0,1.0,284.0
20.0,-73.95371,0.0,4.0,6.0,1.0,0.0
27.0,-74.0018,1.0,1.0,2.0,2.0,124.0
7.0,-73.99434,1.0,1.0,0.0,3.0,362.0
6.0,-73.93431,0.0,1.0,1.0,2.0,362.0
19.0,-73.97774,1.0,3.0,49.0,2.0,202.0
56.0,-73.91747,0.0,1.0,3.0,1.0,179.0
52.0,-74.00122,1.0,2.0,15.0,1.0,0.0
1.0,-73.97116,0.0,1.0,8.0,1.0,0.0
16.0,-73.97473,1.0,60.0,0.0,1.0,0.0
12.0,-73.95591,0.0,2.0,1.0,1.0,0.0
51.0,-73.94865,2.0,7.0,0.0,1.0,38.0
25.0,-73.95032,1.0,2.0,2.0,1.0,0.0
37.0,-73.83052,1.0,30.0,0.0,1.0,342.0
3.0,-73.96295,0.0,3.0,0.0,2.0,25.0
19.0,-73.9829,0.0,3.0,90.0,2.0,173.0
79.0,-73.99879,1.0,3.0,86.0,1.0,269.0
6.0,-73.9369,0.0,3.0,2.0,1.0,0.0
14.0,-74.00425,1.0,5.0,0.0,1.0,214.0
56.0,-73.91516,1.0,4.0,1.0,1.0,0.0
28.0,-73.96038,0.0,1.0,4.0,1.0,0.0
12.0,-73.95693,0.0,1.0,0.0,1.0,83.0
21.0,-73.91531,0.0,5.0,0.0,1.0,0.0
25.0,-73.92095,2.0,3.0,1.0,1.0,178.0
19.0,-73.98487,0.0,3.0,23.0,1.0,229.0
2.0,-73.95684,1.0,2.0,26.0,1.0,176.0
6.0,-73.93131,0.0,3.0,9.0,4.0,126.0
123.0,-74.00587,0.0,2.0,17.0,1.0,87.0
7.0,-73.98662,0.0,8.0,1.0,1.0,64.0
28.0,-73.96897,1.0,3.0,5.0,1.0,27.0
2.0,-73.94988,1.0,6.0,5.0,1.0,0.0
6.0,-73.95111,0.0,3.0,2.0,1.0,0.0
21.0,-73.92299,0.0,3.0,0.0,1.0,0.0
79.0,-74.00736,0.0,1.0,8.0,2.0,89.0
6.0,-73.95637,0.0,1.0,22.0,1.0,36.0
19.0,-73.9848,1.0,2.0,7.0,1.0,38.0
44.0,-73.90474,0.0,15.0,0.0,1.0,0.0
60.0,-73.99408,0.0,3.0,0.0,1.0,0.0
20.0,-73.94978,1.0,2.0,115.0,2.0,32.0
6.0,-73.92246,1.0,3.0,165.0,1.0,249.0
1.0,-73.98201,1.0,30.0,0.0,121.0,351.0
70.0,-73.8891,0.0,1.0,9.0,5.0,64.0
14.0,-74.00394,0.0,1.0,1.0,2.0,31.0
15.0,-73.95329,1.0,1.0,0.0,1.0,165.0
129.0,-73.85612,1.0,2.0,74.0,1.0,52.0
7.0,-73.99533,0.0,1.0,7.0,1.0,88.0
14.0,-73.99869,1.0,3.0,11.0,1.0,24.0
12.0,-73.95336,1.0,4.0,12.0,2.0,0.0
7.0,-73.99563,1.0,30.0,0.0,232.0,326.0
7.0,-73.98777,1.0,14.0,0.0,1.0,0.0
7.0,-73.99001,1.0,2.0,88.0,2.0,278.0
19.0,-73.98873,2.0,1.0,40.0,2.0,24.0
34.0,-73.98997,0.0,1.0,0.0,1.0,0.0
3.0,-73.96688,0.0,3.0,2.0,1.0,365.0
129.0,-73.85257,0.0,3.0,7.0,1.0,365.0
26.0,-73.98056,1.0,5.0,1.0,1.0,0.0
117.0,-73.9522,0.0,2.0,12.0,1.0,36.0
12.0,-73.95314,0.0,2.0,3.0,1.0,0.0
4.0,-73.94847,1.0,30.0,6.0,1.0,61.0
4.0,-73.95143,0.0,2.0,73.0,1.0,260.0
2.0,-73.9448,0.0,1.0,58.0,1.0,78.0
84.0,-73.8847,0.0,1.0,23.0,1.0,74.0
11.0,-74.00039,1.0,1.0,7.0,1.0,0.0
20.0,-73.93909,0.0,7.0,7.0,2.0,0.0
12.0,-73.94463,1.0,10.0,1.0,1.0,0.0
162.0,-73.85244,1.0,1.0,16.0,1.0,157.0
77.0,-74.0094,1.0,1.0,8.0,1.0,0.0
56.0,-73.91237,0.0,4.0,19.0,2.0,188.0
139.0,-73.82886,0.0,2.0,2.0,1.0,89.0
93.0,-74.07301,1.0,5.0,0.0,1.0,88.0
52.0,-74.00159,1.0,3.0,0.0,1.0,157.0
0.0,-73.97967,0.0,1.0,0.0,1.0,0.0
54.0,-73.92553,0.0,3.0,6.0,5.0,307.0
13.0,-73.96957,1.0,2.0,120.0,1.0,300.0
12.0,-73.95121,0.0,2.0,0.0,1.0,0.0
15.0,-73.95561,0.0,1.0,2.0,2.0,0.0
36.0,-73.99517,0.0,2.0,13.0,1.0,0.0
4.0,-73.94466,0.0,3.0,25.0,2.0,127.0
12.0,-73.96321,0.0,2.0,12.0,1.0,0.0
1.0,-73.96777,1.0,6.0,22.0,1.0,5.0
24.0,-73.95245,0.0,1.0,14.0,2.0,304.0
1.0,-73.97704,1.0,6.0,3.0,1.0,351.0
6.0,-73.94873,1.0,2.0,42.0,1.0,11.0
2.0,-73.93879,0.0,1.0,3.0,1.0,0.0
6.0,-73.9508,0.0,7.0,8.0,2.0,0.0
19.0,-73.97618,0.0,1.0,2.0,1.0,178.0
14.0,-73.99662,1.0,110.0,12.0,19.0,329.0
19.0,-73.97902,1.0,30.0,0.0,1.0,16.0
7.0,-73.99344,0.0,4.0,0.0,1.0,0.0
99.0,-73.90363,0.0,1.0,0.0,1.0,0.0
22.0,-73.96517,0.0,2.0,12.0,1.0,294.0
14.0,-73.99714,1.0,4.0,0.0,1.0,45.0
30.0,-73.93954,0.0,1.0,9.0,1.0,80.0
4.0,-73.94376,1.0,31.0,235.0,2.0,84.0
15.0,-73.96058,0.0,30.0,7.0,2.0,318.0
6.0,-73.94632,0.0,2.0,0.0,1.0,31.0
19.0,-73.98241,1.0,30.0,4.0,1.0,190.0
29.0,-73.96459,1.0,3.0,39.0,1.0,242.0
21.0,-73.90761,1.0,3.0,64.0,2.0,219.0
43.0,-74.01329,1.0,5.0,0.0,1.0,0.0
37.0,-73.80304,0.0,1.0,69.0,4.0,0.0
15.0,-73.94991,1.0,2.0,1.0,1.0,14.0
12.0,-73.95423,0.0,3.0,5.0,2.0,0.0
17.0,-73.98376,1.0,3.0,3.0,2.0,302.0
33.0,-73.99428,1.0,2.0,82.0,1.0,0.0
15.0,-73.9549,0.0,3.0,3.0,1.0,89.0
3.0,-73.96744,1.0,3.0,32.0,1.0,141.0
70.0,-73.89343,0.0,2.0,54.0,2.0,60.0
15.0,-73.959,1.0,1.0,0.0,1.0,0.0
8.0,-73.9696,1.0,21.0,45.0,1.0,35.0
1.0,-73.97153,0.0,3.0,1.0,12.0,365.0
14.0,-73.99136,1.0,2.0,1.0,1.0,2.0
2.0,-73.94857,1.0,2.0,143.0,3.0,197.0
145.0,-73.77024,1.0,2.0,33.0,1.0,309.0
13.0,-73.97391,0.0,1.0,1.0,1.0,0.0
25.0,-73.95199,0.0,3.0,56.0,1.0,50.0
44.0,-73.90411,0.0,30.0,1.0,8.0,331.0
12.0,-73.9553,1.0,2.0,14.0,2.0,330.0
12.0,-73.95383,1.0,4.0,4.0,2.0,0.0
15.0,-73.92964,0.0,1.0,32.0,1.0,0.0
2.0,-73.94205,0.0,30.0,185.0,1.0,302.0
7.0,-73.99518,0.0,7.0,5.0,47.0,332.0
103.0,-73.87238,0.0,1.0,436.0,5.0,337.0
30.0,-73.93204,1.0,3.0,8.0,1.0,358.0
73.0,-73.95508,0.0,2.0,10.0,2.0,0.0
7.0,-73.9903,2.0,2.0,0.0,1.0,166.0
24.0,-73.95641,0.0,1.0,401.0,2.0,43.0
71.0,-73.98498,0.0,3.0,18.0,1.0,0.0
6.0,-73.94499,0.0,1.0,4.0,1.0,0.0
21.0,-73.92095,1.0,2.0,9.0,1.0,1.0
6.0,-73.90701,0.0,1.0,3.0,6.0,163.0
26.0,-73.98006,1.0,30.0,5.0,91.0,312.0
15.0,-73.95497,1.0,3.0,61.0,2.0,267.0
21.0,-73.92856,2.0,1.0,24.0,7.0,0.0
16.0,-73.97813,1.0,2.0,25.0,2.0,36.0
21.0,-73.90806,1.0,2.0,6.0,2.0,0.0
5.0,-73.9726,1.0,4.0,11.0,1.0,140.0
2.0,-73.95667,1.0,2.0,142.0,2.0,339.0
12.0,-73.95711,0.0,1.0,9.0,1.0,0.0
6.0,-73.92441,0.0,3.0,6.0,1.0,179.0
28.0,-73.96043,0.0,1.0,1.0,1.0,0.0
6.0,-73.92348,0.0,3.0,32.0,4.0,258.0
7.0,-73.9874,2.0,1.0,53.0,6.0,172.0
7.0,-73.98551,0.0,7.0,0.0,1.0,0.0
6.0,-73.92264,0.0,1.0,31.0,2.0,225.0
22.0,-73.96101,0.0,3.0,3.0,1.0,188.0
2.0,-73.93842,1.0,2.0,21.0,1.0,347.0
26.0,-73.97925,1.0,5.0,69.0,1.0,163.0
90.0,-74.01753,1.0,7.0,1.0,1.0,3.0
34.0,-73.99682,1.0,1.0,1.0,1.0,0.0
68.0,-73.98751,1.0,365.0,0.0,1.0,365.0
11.0,-74.00524,0.0,1.0,1.0,1.0,0.0
52.0,-73.99917,1.0,31.0,40.0,2.0,10.0
19.0,-73.97987,1.0,30.0,136.0,1.0,291.0
2.0,-73.95102,1.0,6.0,0.0,1.0,0.0
4.0,-73.94465,0.0,3.0,89.0,2.0,228.0
34.0,-73.99256,0.0,1.0,2.0,3.0,115.0
79.0,-74.02051,0.0,4.0,0.0,1.0,179.0
21.0,-73.91246,0.0,1.0,23.0,1.0,240.0
8.0,-73.96287,2.0,2.0,158.0,3.0,324.0
30.0,-73.93593,0.0,1.0,43.0,1.0,0.0
77.0,-74.01038,0.0,1.0,4.0,1.0,0.0
51.0,-73.95515,1.0,90.0,31.0,1.0,88.0
14.0,-73.99681,1.0,3.0,2.0,1.0,0.0
12.0,-73.95841,0.0,2.0,2.0,1.0,0.0
21.0,-73.92412,1.0,4.0,0.0,1.0,5.0
56.0,-73.91597,1.0,2.0,135.0,1.0,168.0
103.0,-73.87336,0.0,1.0,257.0,6.0,351.0
1.0,-73.98285,1.0,2.0,5.0,1.0,0.0
2.0,-73.94408,2.0,14.0,8.0,1.0,21.0
2.0,-73.94227,0.0,7.0,18.0,1.0,0.0
68.0,-73.98744,1.0,2.0,53.0,1.0,215.0
12.0,-73.94796,1.0,10.0,1.0,2.0,0.0
54.0,-73.94635,0.0,2.0,2.0,4.0,54.0
8.0,-73.97574,0.0,7.0,3.0,1.0,0.0
96.0,-74.00112,1.0,2.0,14.0,1.0,0.0
1.0,-73.96436,1.0,30.0,0.0,14.0,343.0
31.0,-73.90632,0.0,30.0,0.0,103.0,230.0
54.0,-73.94957,2.0,30.0,0.0,7.0,365.0
12.0,-73.95827,1.0,2.0,1.0,1.0,0.0
2.0,-73.94348,0.0,2.0,82.0,1.0,0.0
15.0,-73.96005,1.0,3.0,28.0,1.0,0.0
26.0,-73.98002,1.0,30.0,0.0,65.0,364.0
19.0,-73.98152,1.0,1.0,8.0,1.0,325.0
19.0,-73.97904,0.0,1.0,338.0,2.0,72.0
19.0,-73.98794,1.0,3.0,51.0,1.0,198.0
21.0,-73.92281,1.0,4.0,123.0,2.0,18.0
6.0,-73.9519,0.0,2.0,1.0,1.0,0.0
95.0,-73.84101,1.0,2.0,5.0,1.0,344.0
45.0,-73.95954,0.0,1.0,66.0,4.0,71.0
7.0,-73.98855,1.0,1.0,4.0,2.0,2.0
20.0,-73.94635,2.0,3.0,15.0,5.0,301.0
26.0,-73.97949,1.0,3.0,2.0,1.0,0.0
106.0,-73.79967,0.0,2.0,3.0,1.0,79.0
14.0,-73.99478,1.0,30.0,0.0,232.0,346.0
3.0,-73.96165,1.0,1.0,54.0,1.0,365.0
12.0,-73.94979,1.0,2.0,16.0,1.0,364.0
15.0,-73.94949,1.0,3.0,76.0,3.0,275.0
12.0,-73.94827,0.0,1.0,1.0,2.0,44.0
29.0,-73.96433,0.0,1.0,1.0,2.0,188.0
44.0,-73.90553,0.0,2.0,1.0,1.0,0.0
37.0,-73.83168,0.0,2.0,1.0,1.0,1.0
28.0,-73.95248,1.0,30.0,4.0,9.0,364.0
1.0,-73.98315,1.0,29.0,3.0,1.0,358.0
6.0,-73.91295,0.0,1.0,119.0,6.0,205.0
70.0,-73.891,0.0,1.0,1.0,2.0,334.0
183.0,-73.73458,0.0,1.0,9.0,3.0,30.0
23.0,-73.99025,0.0,1.0,1.0,1.0,0.0
79.0,-74.00221,0.0,2.0,119.0,1.0,0.0
2.0,-73.94299,0.0,4.0,4.0,1.0,188.0
46.0,-73.8045,0.0,1.0,61.0,3.0,151.0
2.0,-73.95497,1.0,7.0,0.0,1.0,9.0
19.0,-73.9888,1.0,2.0,0.0,1.0,0.0
52.0,-74.00114,1.0,2.0,5.0,1.0,0.0
12.0,-73.95508,1.0,2.0,13.0,1.0,0.0
90.0,-74.02268,0.0,1.0,8.0,2.0,339.0
19.0,-73.9839,0.0,1.0,26.0,3.0,0.0
15.0,-73.92165,0.0,2.0,97.0,5.0,145.0
6.0,-73.92356,0.0,1.0,6.0,2.0,77.0
4.0,-73.95089,0.0,2.0,98.0,1.0,103.0
8.0,-73.98665,1.0,30.0,0.0,1.0,83.0
8.0,-73.97315,1.0,30.0,9.0,1.0,57.0
11.0,-74.0034,1.0,30.0,0.0,232.0,293.0
23.0,-73.98239,1.0,3.0,8.0,1.0,91.0
15.0,-73.94133,1.0,2.0,17.0,1.0,245.0
27.0,-74.00687,1.0,2.0,0.0,1.0,0.0
152.0,-73.74895,0.0,2.0,12.0,3.0,89.0
0.0,-73.97386,1.0,30.0,3.0,1.0,286.0
54.0,-73.94919,2.0,30.0,3.0,7.0,360.0
10.0,-73.98025,1.0,2.0,0.0,1.0,0.0
56.0,-73.90768,0.0,1.0,6.0,1.0,323.0
2.0,-73.94646,1.0,2.0,3.0,1.0,0.0
12.0,-73.95283,1.0,2.0,0.0,1.0,0.0
12.0,-73.95339,1.0,5.0,32.0,1.0,305.0
29.0,-73.96595,1.0,15.0,4.0,1.0,269.0
2.0,-73.94663,0.0,8.0,1.0,1.0,0.0
6.0,-73.9531,1.0,4.0,5.0,1.0,0.0
22.0,-73.95779,1.0,2.0,119.0,1.0,275.0
12.0,-73.96331,0.0,2.0,13.0,1.0,108.0
12.0,-73.94813,0.0,2.0,1.0,2.0,0.0
2.0,-73.95833,0.0,1.0,23.0,1.0,146.0
87.0,-73.85605,0.0,1.0,0.0,1.0,341.0
8.0,-73.96264,0.0,3.0,19.0,1.0,189.0
15.0,-73.95624,2.0,1.0,1.0,2.0,0.0
21.0,-73.92386,0.0,2.0,20.0,1.0,0.0
100.0,-73.89054,0.0,2.0,2.0,1.0,364.0
8.0,-73.9708,1.0,1.0,0.0,1.0,0.0
3.0,-73.96238,1.0,1.0,15.0,4.0,364.0
43.0,-74.0078,1.0,7.0,0.0,1.0,70.0
6.0,-73.92472,0.0,2.0,13.0,1.0,179.0
7.0,-73.98568,1.0,2.0,0.0,2.0,0.0
30.0,-73.93789,1.0,2.0,0.0,1.0,0.0
19.0,-73.97977,1.0,1.0,5.0,4.0,59.0
39.0,-73.9187,1.0,1.0,15.0,8.0,267.0
16.0,-73.98093,1.0,3.0,76.0,1.0,266.0
28.0,-73.95015,0.0,1.0,210.0,10.0,81.0
158.0,-74.11375,0.0,33.0,1.0,2.0,337.0
19.0,-73.98134,0.0,3.0,182.0,1.0,301.0
21.0,-73.92357,1.0,2.0,11.0,1.0,0.0
8.0,-73.96405,1.0,30.0,10.0,12.0,219.0
2.0,-73.94614,0.0,14.0,5.0,1.0,0.0
1.0,-73.98364,1.0,30.0,66.0,1.0,210.0
117.0,-73.94549,1.0,4.0,1.0,1.0,7.0
7.0,-73.99535,0.0,3.0,0.0,1.0,5.0
35.0,-73.93446,0.0,1.0,3.0,1.0,87.0
6.0,-73.95667,0.0,3.0,1.0,4.0,31.0
3.0,-73.96808,1.0,2.0,20.0,1.0,4.0
23.0,-73.98649,1.0,1.0,1.0,1.0,0.0
24.0,-73.94278,0.0,2.0,48.0,1.0,72.0
13.0,-73.9694,1.0,3.0,62.0,1.0,310.0
25.0,-73.93666,0.0,2.0,3.0,2.0,0.0
45.0,-73.96383,1.0,6.0,1.0,1.0,0.0
63.0,-73.84984,0.0,2.0,21.0,2.0,363.0
9.0,-73.99443,0.0,1.0,154.0,1.0,233.0
53.0,-73.99793,1.0,1.0,0.0,1.0,0.0
14.0,-73.99608,1.0,4.0,17.0,1.0,44.0
19.0,-73.9813,1.0,4.0,21.0,1.0,9.0
15.0,-73.94933,0.0,3.0,1.0,1.0,0.0
106.0,-73.80043,1.0,2.0,35.0,1.0,4.0
80.0,-73.91988,0.0,2.0,3.0,1.0,0.0
6.0,-73.92226,1.0,3.0,117.0,1.0,232.0
6.0,-73.94427,1.0,5.0,52.0,5.0,333.0
16.0,-73.97795,1.0,5.0,10.0,1.0,0.0
15.0,-73.92316,0.0,1.0,9.0,1.0,0.0
28.0,-73.9594,1.0,1.0,0.0,1.0,0.0
8.0,-73.97598,1.0,4.0,34.0,1.0,179.0
28.0,-73.96045,1.0,5.0,3.0,1.0,0.0
68.0,-73.98019,1.0,3.0,6.0,1.0,0.0
33.0,-73.99681,1.0,2.0,116.0,2.0,230.0
22.0,-73.95805,1.0,1.0,0.0,1.0,0.0
26.0,-73.98235,0.0,1.0,119.0,2.0,3.0
2.0,-73.93996,1.0,185.0,0.0,4.0,358.0
39.0,-73.9196,1.0,6.0,15.0,1.0,1.0
24.0,-73.96237,1.0,30.0,32.0,1.0,50.0
20.0,-73.95808,0.0,1.0,2.0,1.0,0.0
6.0,-73.93187,1.0,2.0,83.0,1.0,217.0
45.0,-73.95823,1.0,2.0,0.0,1.0,10.0
6.0,-73.93823,0.0,20.0,19.0,1.0,2.0
